FIPS,state,county,buildings,minimal_exposure,indirect_exposure,direct_exposure,burn_probability,wildfire_risk,population,svi,svi_socioeconomic,svi_household,svi_minority,svi_housing_transport,county_label,svi_quartile,high_high,compound_priority
05045,AR,"Faulkner County, AR",59341,0.161473517,0.201951433,0.636575049,0.763,0.705,124611,0.5326,0.4585,0.2071,0.5444,0.8266,"Faulkner County, AR",Q3,FALSE,0.6188
05047,AR,"Franklin County, AR",15213,0.001183199,0.161769539,0.837047262,0.78,0.731,17160,0.6198,0.6688,0.6678,0.3446,0.5317,"Franklin County, AR",Q3,FALSE,0.6754
05049,AR,"Fulton County, AR",12715,0.001808887,0.059142745,0.939048368,0.741,0.693,12183,0.6535,0.72,0.7,0.1572,0.6262,"Fulton County, AR",Q3,FALSE,0.6732499999999999
05051,AR,"Garland County, AR",58229,0.115509454,0.2795686,0.604921946,0.638,0.598,100021,0.8661,0.713,0.9723,0.5161,0.8326,"Garland County, AR",Q4: Most vulnerable,FALSE,0.73205
05053,AR,"Grant County, AR",11890,0.005971405,0.179899075,0.814129521,0.437,0.419,18022,0.1852,0.154,0.4588,0.2399,0.223,"Grant County, AR",Q1: Least vulnerable,FALSE,0.3021
05055,AR,"Greene County, AR",27015,0.331926707,0.060151768,0.607921525,0.335,0.309,45954,0.6917,0.7932,0.6898,0.2692,0.5654,"Greene County, AR",Q3,FALSE,0.50035
05057,AR,"Hempstead County, AR",17471,0.016885124,0.23650621,0.746608666,0.488,0.463,20037,0.8998,0.748,0.9914,0.8508,0.6927,"Hempstead County, AR",Q4: Most vulnerable,FALSE,0.6814
05059,AR,"Hot Spring County, AR",21262,0.001128774,0.199651961,0.799219264,0.574,0.543,33129,0.6437,0.5278,0.4458,0.4998,0.868,"Hot Spring County, AR",Q3,FALSE,0.59335
05061,AR,"Howard County, AR",12273,0,0.221461745,0.778538255,0.592,0.558,12779,0.8797,0.8342,0.9949,0.7521,0.4423,"Howard County, AR",Q4: Most vulnerable,FALSE,0.71885
05063,AR,"Independence County, AR",27297,0.016375426,0.173169213,0.810455361,0.735,0.685,37910,0.8241,0.7655,0.7843,0.4314,0.8912,"Independence County, AR",Q4: Most vulnerable,FALSE,0.75455
05065,AR,"Izard County, AR",12897,0.003644258,0.08598899,0.910366752,0.751,0.708,13748,0.671,0.8043,0.3541,0.3592,0.6885,"Izard County, AR",Q3,FALSE,0.6895
05067,AR,"Jackson County, AR",11254,0.283721344,0.231650969,0.484627688,0.497,0.464,16784,0.7101,0.8667,0.4534,0.5927,0.4874,"Jackson County, AR",Q3,FALSE,0.58705
05069,AR,"Jefferson County, AR",37199,0.3386919,0.266136186,0.395171913,0.342,0.333,66934,0.9096,0.7951,0.8015,0.931,0.9453,"Jefferson County, AR",Q4: Most vulnerable,FALSE,0.6213
05071,AR,"Johnson County, AR",18598,3.76385e-4,0.157113668,0.842509947,0.674,0.637,25925,0.895,0.8769,0.98,0.5679,0.6478,"Johnson County, AR",Q4: Most vulnerable,FALSE,0.766
05073,AR,"Lafayette County, AR",6793,0.006330046,0.233475637,0.760194318,0.494,0.472,6277,0.8075,0.8622,0.6408,0.8031,0.6064,"Lafayette County, AR",Q4: Most vulnerable,FALSE,0.63975
05075,AR,"Lawrence County, AR",14201,0.321597071,0.096965002,0.581437927,0.556,0.509,16258,0.7003,0.763,0.7636,0.1572,0.6408,"Lawrence County, AR",Q3,FALSE,0.60465
05077,AR,"Lee County, AR",6338,0.257494478,0.318081414,0.424424109,0.271,0.256,8666,0.9714,0.958,0.9144,0.917,0.8829,"Lee County, AR",Q4: Most vulnerable,FALSE,0.6137
05079,AR,"Lincoln County, AR",8143,0.126980228,0.131401203,0.741618568,0.311,0.307,13016,0.5864,0.6058,0.1409,0.749,0.7372,"Lincoln County, AR",Q3,FALSE,0.4467
05081,AR,"Little River County, AR",10643,2.81875e-4,0.195903411,0.803814714,0.56,0.523,12024,0.4197,0.3643,0.538,0.6468,0.3255,"Little River County, AR",Q2,FALSE,0.47135000000000005
05083,AR,"Logan County, AR",19494,7.1817e-4,0.184313122,0.814968708,0.695,0.644,21247,0.5444,0.4967,0.6802,0.335,0.5603,"Logan County, AR",Q3,FALSE,0.5942000000000001
05085,AR,"Lonoke County, AR",40152,0.094441124,0.27769476,0.627864116,0.408,0.38,74292,0.4063,0.3684,0.7063,0.4445,0.2536,"Lonoke County, AR",Q2,FALSE,0.39315
05087,AR,"Madison County, AR",16763,0,0.044562429,0.955437571,0.714,0.687,16737,0.5272,0.6096,0.6411,0.5953,0.2405,"Madison County, AR",Q3,FALSE,0.6071
05089,AR,"Marion County, AR",16095,0.00167754,0.094874185,0.903448276,0.762,0.724,16905,0.4588,0.6726,0.5495,0.182,0.2246,"Marion County, AR",Q2,FALSE,0.5913999999999999
05091,AR,"Miller County, AR",25972,0.329393193,0.11435392,0.556252888,0.58,0.562,42682,0.9354,0.908,0.7136,0.7028,0.9812,"Miller County, AR",Q4: Most vulnerable,FALSE,0.7487
05093,AR,"Mississippi County, AR",25603,0.666523454,0.080029684,0.253446862,0.079,0.082,40361,0.9335,0.9007,0.9456,0.8151,0.7878,"Mississippi County, AR",Q4: Most vulnerable,FALSE,0.50775
05095,AR,"Monroe County, AR",6400,0.22140625,0.37375,0.40484375,0.338,0.318,6787,0.9341,0.9147,0.7773,0.8447,0.9275,"Monroe County, AR",Q4: Most vulnerable,FALSE,0.62605
05097,AR,"Montgomery County, AR",10048,0.004378981,0.055234873,0.940386146,0.676,0.633,8555,0.5765,0.7455,0.8314,0.2959,0.1954,"Montgomery County, AR",Q3,FALSE,0.60475
05099,AR,"Nevada County, AR",7968,0,0.196034137,0.803965863,0.475,0.456,8292,0.8527,0.7913,0.8731,0.7502,0.7448,"Nevada County, AR",Q4: Most vulnerable,FALSE,0.65435
05101,AR,"Newton County, AR",9219,0,0.028094153,0.971905847,0.742,0.718,7243,0.1985,0.4359,0.2275,0.2109,0.0961,"Newton County, AR",Q1: Least vulnerable,FALSE,0.45825
05103,AR,"Ouachita County, AR",17011,8.22997e-4,0.417376991,0.581800012,0.419,0.401,22606,0.7464,0.6767,0.8912,0.8377,0.4298,"Ouachita County, AR",Q3,FALSE,0.5737
05105,AR,"Perry County, AR",8549,0.007369283,0.093227278,0.899403439,0.683,0.63,10055,0.4292,0.286,0.6284,0.2692,0.5991,"Perry County, AR",Q2,FALSE,0.5296000000000001
05107,AR,"Phillips County, AR",13329,0.277290119,0.300097532,0.422612349,0.247,0.235,16373,0.9628,0.9526,0.9402,0.9453,0.7633,"Phillips County, AR",Q4: Most vulnerable,FALSE,0.5989
05109,AR,"Pike County, AR",10176,0.001375786,0.150452044,0.84817217,0.6,0.563,10205,0.5972,0.4706,0.7598,0.4248,0.6449,"Pike County, AR",Q3,FALSE,0.5801
05111,AR,"Poinsett County, AR",15153,0.493961592,0.08704547,0.418992939,0.214,0.208,22997,0.7381,0.8234,0.8546,0.4273,0.4127,"Poinsett County, AR",Q3,FALSE,0.47304999999999997
05113,AR,"Polk County, AR",19019,1.05158e-4,0.155318366,0.844576476,0.782,0.734,19384,0.6863,0.7506,0.8447,0.377,0.4174,"Polk County, AR",Q3,FALSE,0.7101500000000001
05115,AR,"Pope County, AR",35827,0.066374522,0.213609847,0.720015631,0.728,0.68,63475,0.8171,0.7817,0.8727,0.489,0.727,"Pope County, AR",Q4: Most vulnerable,FALSE,0.74855
05117,AR,"Prairie County, AR",7573,0.140367094,0.269774198,0.589858709,0.378,0.355,8217,0.4601,0.4178,0.7674,0.4496,0.2844,"Prairie County, AR",Q2,FALSE,0.40754999999999997
05119,AR,"Pulaski County, AR",182186,0.366724117,0.344269044,0.289006839,0.552,0.508,398322,0.7811,0.6573,0.8011,0.8702,0.6844,"Pulaski County, AR",Q4: Most vulnerable,FALSE,0.64455
05121,AR,"Randolph County, AR",15846,0.062728764,0.182948378,0.754322858,0.613,0.567,18619,0.7051,0.7696,0.7941,0.2816,0.5336,"Randolph County, AR",Q3,FALSE,0.63605
05123,AR,"St. Francis County, AR",13402,0.171690792,0.325846889,0.502462319,0.272,0.258,23138,0.9777,0.9421,0.943,0.924,0.9284,"St. Francis County, AR",Q4: Most vulnerable,FALSE,0.61785
05125,AR,"Saline County, AR",60725,0.068719638,0.287328119,0.643952244,0.587,0.552,123988,0.2864,0.1502,0.6459,0.5011,0.3312,"Saline County, AR",Q2,FALSE,0.4192
05127,AR,"Scott County, AR",10883,0,0.139483598,0.860516402,0.745,0.695,9871,0.7537,0.7146,0.9001,0.4658,0.5759,"Scott County, AR",Q4: Most vulnerable,FALSE,0.72435
05129,AR,"Searcy County, AR",8849,0,0.082043169,0.917956831,0.821,0.784,7880,0.517,0.6847,0.5011,0.3484,0.3086,"Searcy County, AR",Q3,FALSE,0.6505000000000001
05131,AR,"Sebastian County, AR",65366,0.424639721,0.176024233,0.399336046,0.842,0.8,128184,0.8696,0.7957,0.9675,0.6962,0.6491,"Sebastian County, AR",Q4: Most vulnerable,TRUE,0.8348
05133,AR,"Sevier County, AR",12715,7.8647e-5,0.172001573,0.82791978,0.642,0.601,15913,0.825,0.8256,0.8864,0.833,0.4804,"Sevier County, AR",Q4: Most vulnerable,FALSE,0.713
05135,AR,"Sharp County, AR",15185,0.003819559,0.071320382,0.924860059,0.708,0.663,17422,0.5838,0.728,0.7808,0.2364,0.2959,"Sharp County, AR",Q3,FALSE,0.6234
05137,AR,"Stone County, AR",11278,0,0.087160844,0.912839156,0.775,0.742,12393,0.7709,0.7731,0.8336,0.2733,0.7299,"Stone County, AR",Q4: Most vulnerable,FALSE,0.7564500000000001
05139,AR,"Union County, AR",28085,0.03200997,0.439843333,0.528146698,0.4,0.387,38815,0.6682,0.5485,0.7668,0.7798,0.5479,"Union County, AR",Q3,FALSE,0.5276000000000001
05141,AR,"Van Buren County, AR",14435,0.001731902,0.063249047,0.935019051,0.783,0.748,15900,0.7763,0.8101,0.8661,0.2164,0.6678,"Van Buren County, AR",Q4: Most vulnerable,FALSE,0.76215
05143,AR,"Washington County, AR",109519,0.28886312,0.141874926,0.569261955,0.863,0.827,247331,0.7658,0.7407,0.4871,0.7178,0.8094,"Washington County, AR",Q4: Most vulnerable,TRUE,0.7964
05145,AR,"White County, AR",50341,0.080232812,0.190759023,0.729008164,0.742,0.69,77118,0.8482,0.7716,0.7878,0.4057,0.9488,"White County, AR",Q4: Most vulnerable,FALSE,0.7690999999999999
05147,AR,"Woodruff County, AR",5676,0.23255814,0.34055673,0.42688513,0.394,0.377,6259,0.7671,0.7859,0.6767,0.6752,0.6303,"Woodruff County, AR",Q4: Most vulnerable,FALSE,0.57205
05149,AR,"Yell County, AR",17481,6.29255e-4,0.167038499,0.832332246,0.683,0.628,20342,0.7738,0.5714,0.8276,0.6211,0.8591,"Yell County, AR",Q4: Most vulnerable,FALSE,0.7009000000000001
06001,CA,"Alameda County, CA",459757,0.628930065,0.316782561,0.054287374,0.969,0.966,1663823,0.5129,0.2962,0.0862,0.9605,0.9205,"Alameda County, CA",Q3,FALSE,0.7394499999999999
06003,CA,"Alpine County, CA",1643,0.002434571,0.079123554,0.918441875,0.943,0.948,1515,0.4044,0.1429,0.6402,0.8008,0.5352,"Alpine County, CA",Q2,FALSE,0.6761999999999999
06005,CA,"Amador County, CA",26925,6.68524e-4,0.258941504,0.740389972,0.973,0.981,40577,0.5647,0.4477,0.398,0.6096,0.7725,"Amador County, CA",Q3,FALSE,0.77285
06007,CA,"Butte County, CA",102060,0.206476582,0.342641583,0.450881834,0.926,0.946,213605,0.8225,0.7706,0.4843,0.6806,0.9437,"Butte County, CA",Q4: Most vulnerable,TRUE,0.88425
06009,CA,"Calaveras County, CA",42602,0.002887188,0.1577156,0.839397211,0.979,0.986,45674,0.3357,0.5425,0.4706,0.552,0.0614,"Calaveras County, CA",Q2,FALSE,0.6608499999999999
06011,CA,"Colusa County, CA",13839,0.441867187,0.144157815,0.413974998,0.968,0.977,21811,0.84,0.8931,0.9026,0.9465,0.3315,"Colusa County, CA",Q4: Most vulnerable,TRUE,0.9085
06013,CA,"Contra Costa County, CA",387160,0.405297551,0.455573923,0.139128526,0.927,0.92,1162648,0.4785,0.3223,0.4343,0.917,0.5113,"Contra Costa County, CA",Q2,FALSE,0.69925
06015,CA,"Del Norte County, CA",14210,0.037016186,0.472624912,0.490358902,0.936,0.951,27462,0.9004,0.7814,0.6395,0.7735,0.9927,"Del Norte County, CA",Q4: Most vulnerable,TRUE,0.9257
06017,CA,"El Dorado County, CA",100466,0.099546115,0.253956562,0.646497322,0.983,0.989,191713,0.1896,0.1836,0.2008,0.5994,0.2186,"El Dorado County, CA",Q1: Least vulnerable,FALSE,0.5892999999999999
06019,CA,"Fresno County, CA",372103,0.680072453,0.1109424,0.208985147,0.9,0.911,1008280,0.9618,0.943,0.8772,0.9685,0.875,"Fresno County, CA",Q4: Most vulnerable,TRUE,0.9364
06021,CA,"Glenn County, CA",19345,0.173067976,0.335538899,0.491393125,0.957,0.958,28657,0.8622,0.945,0.6443,0.8734,0.5937,"Glenn County, CA",Q4: Most vulnerable,TRUE,0.9100999999999999
06023,CA,"Humboldt County, CA",76956,0.111089454,0.414990384,0.473920162,0.817,0.835,136132,0.8269,0.7805,0.6538,0.6475,0.8851,"Humboldt County, CA",Q4: Most vulnerable,TRUE,0.83095
06025,CA,"Imperial County, CA",62463,0.714631062,0.111313898,0.174055041,0.376,0.367,179578,0.9936,0.9682,0.9392,0.9943,0.979,"Imperial County, CA",Q4: Most vulnerable,FALSE,0.6803
06027,CA,"Inyo County, CA",13455,0.022222222,0.523745819,0.454031958,0.686,0.735,18829,0.6147,0.4162,0.5234,0.7881,0.7716,"Inyo County, CA",Q3,FALSE,0.67485
06029,CA,"Kern County, CA",355572,0.565843205,0.223161554,0.210995241,0.931,0.95,906883,0.9685,0.957,0.8339,0.9545,0.9265,"Kern County, CA",Q4: Most vulnerable,TRUE,0.9592499999999999
06031,CA,"Kings County, CA",54685,0.591844199,0.157447198,0.250708604,0.786,0.773,152515,0.9507,0.9354,0.839,0.9593,0.8753,"Kings County, CA",Q4: Most vulnerable,TRUE,0.86185
06033,CA,"Lake County, CA",49863,0.0467882,0.42199627,0.531215531,0.995,0.997,68024,0.9055,0.8696,0.9236,0.7089,0.79990000000000006,"Lake County, CA",Q4: Most vulnerable,TRUE,0.9512499999999999
06035,CA,"Lassen County, CA",20026,3.99481e-4,0.370668131,0.628932388,0.968,0.97,31873,0.8231,0.861,0.3748,0.7464,0.8769,"Lassen County, CA",Q4: Most vulnerable,TRUE,0.89655
06037,CA,"Los Angeles County, CA",2748612,0.803409139,0.14620252,0.050388341,0.967,0.985,9936690,0.8629,0.895,0.2825,0.9736,0.9176,"Los Angeles County, CA",Q4: Most vulnerable,TRUE,0.92395
06039,CA,"Madera County, CA",69264,0.195873758,0.197505198,0.606621044,0.939,0.94,157243,0.9593,0.9567,0.9036,0.9532,0.7859,"Madera County, CA",Q4: Most vulnerable,TRUE,0.94965
06041,CA,"Marin County, CA",95969,0.132897081,0.593722973,0.273379946,0.898,0.867,260485,0.37,0.1616,0.3637,0.6764,0.6682,"Marin County, CA",Q2,FALSE,0.6185
06043,CA,"Mariposa County, CA",16578,4.22246e-4,0.051152129,0.948425624,0.978,0.98,17130,0.8613,0.6542,0.922,0.5711,0.9465,"Mariposa County, CA",Q4: Most vulnerable,TRUE,0.92065
06045,CA,"Mendocino County, CA",59392,0.003872575,0.315177128,0.680950296,0.928,0.951,91145,0.9726,0.8934,0.9803,0.749,0.9418,"Mendocino County, CA",Q4: Most vulnerable,TRUE,0.9618
06047,CA,"Merced County, CA",109165,0.472587368,0.219310218,0.308102414,0.893,0.881,282290,0.973,0.973,0.888,0.9736,0.8517,"Merced County, CA",Q4: Most vulnerable,TRUE,0.927
06049,CA,"Modoc County, CA",10584,0.054705215,0.256708239,0.688586546,0.902,0.907,8651,0.8186,0.693,0.8998,0.5927,0.7852,"Modoc County, CA",Q4: Most vulnerable,TRUE,0.8628
06051,CA,"Mono County, CA",11460,0.002879581,0.42478185,0.572338569,0.897,0.919,13219,0.3891,0.4143,0.02,0.7321,0.7375,"Mono County, CA",Q2,FALSE,0.65405
06053,CA,"Monterey County, CA",148198,0.469824154,0.235300072,0.294875774,0.987,0.989,437609,0.8686,0.8272,0.581,0.964,0.8724,"Monterey County, CA",Q4: Most vulnerable,TRUE,0.9288000000000001
06055,CA,"Napa County, CA",64354,0.34450073,0.398498928,0.257000342,0.952,0.953,137384,0.6831,0.4983,0.4127,0.8702,0.8692,"Napa County, CA",Q3,FALSE,0.8180499999999999
06057,CA,"Nevada County, CA",62709,0.011848379,0.211277488,0.776874133,0.987,0.995,102322,0.2148,0.3013,0.2444,0.4699,0.1632,"Nevada County, CA",Q1: Least vulnerable,FALSE,0.6049
06059,CA,"Orange County, CA",814055,0.769074571,0.204838739,0.026086689,0.99,0.995,3175227,0.5692,0.5412,0.1791,0.9252,0.6605,"Orange County, CA",Q3,FALSE,0.7821
06061,CA,"Placer County, CA",176004,0.301697689,0.337321879,0.360980432,0.961,0.977,406608,0.1992,0.1212,0.3182,0.6793,0.2469,"Placer County, CA",Q1: Least vulnerable,FALSE,0.5881
06063,CA,"Plumas County, CA",19648,0.007532573,0.291530945,0.700936482,0.977,0.979,19650,0.4088,0.3659,0.3672,0.4948,0.4903,"Plumas County, CA",Q2,FALSE,0.6939
06065,CA,"Riverside County, CA",839226,0.39899026,0.428684288,0.172325452,0.985,0.993,2429487,0.8199,0.7948,0.6736,0.9504,0.6822,"Riverside County, CA",Q4: Most vulnerable,TRUE,0.90645
06067,CA,"Sacramento County, CA",515783,0.712731905,0.185760291,0.101507805,0.794,0.766,1579211,0.7509,0.6255,0.636,0.9084,0.7343,"Sacramento County, CA",Q4: Most vulnerable,TRUE,0.7584500000000001
06069,CA,"San Benito County, CA",28641,0.289026221,0.316818547,0.394155232,0.991,0.994,64753,0.5094,0.5072,0.6685,0.9564,0.1639,"San Benito County, CA",Q3,FALSE,0.7517
06071,CA,"San Bernardino County, CA",752395,0.52678579699999994,0.27582985,0.197384353,0.889,0.928,2180563,0.8858,0.8896,0.7563,0.9726,0.7464,"San Bernardino County, CA",Q4: Most vulnerable,TRUE,0.9069
06073,CA,"San Diego County, CA",939023,0.57988356,0.271940091,0.148176349,0.999,1,3289701,0.7057,0.6281,0.2202,0.9007,0.8759,"San Diego County, CA",Q3,FALSE,0.85285
06075,CA,"San Francisco County, CA",160463,0.966079408,0.029676623,0.004243969,0.513,0.535,851036,0.482,0.2876,0.0302,0.9284,0.9561,"San Francisco County, CA",Q2,FALSE,0.5085
06077,CA,"San Joaquin County, CA",268376,0.729044326,0.110050824,0.16090485,0.85,0.839,779445,0.8718,0.8075,0.8174,0.9637,0.7509,"San Joaquin County, CA",Q4: Most vulnerable,TRUE,0.8553999999999999
06079,CA,"San Luis Obispo County, CA",152493,0.120838334,0.466388621,0.412773045,0.971,0.975,281712,0.5227,0.4254,0.2256,0.7038,0.7553,"San Luis Obispo County, CA",Q3,FALSE,0.74885
06081,CA,"San Mateo County, CA",220735,0.629043876,0.243912384,0.12704374,0.73,0.716,754250,0.2899,0.1292,0.0655,0.9351,0.7121,"San Mateo County, CA",Q2,FALSE,0.50295
06083,CA,"Santa Barbara County, CA",146809,0.336668733,0.408762406,0.254568862,0.956,0.968,445213,0.8667,0.8419,0.3401,0.9065,0.9599,"Santa Barbara County, CA",Q4: Most vulnerable,TRUE,0.91735
06085,CA,"Santa Clara County, CA",518508,0.690128214,0.22766669,0.082205096,0.967,0.965,1916831,0.3614,0.1349,0.0859,0.9612,0.8206,"Santa Clara County, CA",Q2,FALSE,0.6632
06087,CA,"Santa Cruz County, CA",108780,0.299889686,0.332763376,0.367346939,0.794,0.786,268571,0.6131,0.4948,0.1327,0.8225,0.9182,"Santa Cruz County, CA",Q3,FALSE,0.69955
06089,CA,"Shasta County, CA",98665,0.196614808,0.270521462,0.532863731,0.988,0.992,181852,0.7649,0.6096,0.833,0.5679,0.7919,"Shasta County, CA",Q4: Most vulnerable,TRUE,0.87845
06091,CA,"Sierra County, CA",3478,0,0.236342726,0.763657274,0.992,0.998,2916,0.3522,0.5994,0.2599,0.3888,0.1654,"Sierra County, CA",Q2,FALSE,0.6751
06093,CA,"Siskiyou County, CA",38220,0.016221873,0.356881214,0.62689691299999994,0.972,0.976,44049,0.7884,0.7649,0.7458,0.6185,0.7206,"Siskiyou County, CA",Q4: Most vulnerable,TRUE,0.8822
06095,CA,"Solano County, CA",158211,0.497057727,0.38073206,0.122210213,0.881,0.866,450995,0.6201,0.4499,0.5186,0.9415,0.6787,"Solano County, CA",Q3,FALSE,0.74305
06097,CA,"Sonoma County, CA",240702,0.303304501,0.333059135,0.363636364,0.89,0.893,488436,0.5562,0.4108,0.4025,0.7706,0.7146,"Sonoma County, CA",Q3,FALSE,0.7246
06099,CA,"Stanislaus County, CA",213164,0.627333884,0.172219512,0.200446604,0.929,0.922,552063,0.8511,0.8482,0.8323,0.9252,0.5889,"Stanislaus County, CA",Q4: Most vulnerable,TRUE,0.88655
06101,CA,"Sutter County, CA",38817,0.51498055,0.228843033,0.256176418,0.789,0.79,99101,0.8641,0.8444,0.8874,0.9036,0.5883,"Sutter County, CA",Q4: Most vulnerable,TRUE,0.8270500000000001
06103,CA,"Tehama County, CA",42159,0.084703148,0.217984298,0.697312555,0.992,0.991,65484,0.9271,0.8253,0.9892,0.7213,0.7728,"Tehama County, CA",Q4: Most vulnerable,TRUE,0.95905
06105,CA,"Trinity County, CA",12981,3.08143e-4,0.140127879,0.859563978,0.996,0.996,15889,0.7206,0.769,0.7388,0.5444,0.5107,"Trinity County, CA",Q3,FALSE,0.8583000000000001
06107,CA,"Tulare County, CA",188928,0.538115049,0.121993564,0.339891387,0.942,0.945,473446,0.9147,0.9602,0.8524,0.9707,0.5705,"Tulare County, CA",Q4: Most vulnerable,TRUE,0.92985
06109,CA,"Tuolumne County, CA",44250,0.001491525,0.163435028,0.835073446,0.984,0.992,54993,0.6319,0.5501,0.622,0.5415,0.6876,"Tuolumne County, CA",Q3,FALSE,0.81195
06111,CA,"Ventura County, CA",270715,0.319912085,0.548207525,0.131880391,0.937,0.964,842009,0.6249,0.5921,0.3312,0.9017,0.6293,"Ventura County, CA",Q3,FALSE,0.79445
06113,CA,"Yolo County, CA",72597,0.67495902,0.170971252,0.154069727,0.909,0.923,217141,0.7366,0.6198,0.1572,0.8966,0.9653,"Yolo County, CA",Q3,FALSE,0.8298000000000001
06115,CA,"Yuba County, CA",34127,0.114894365,0.414539807,0.470565828,0.97,0.986,81705,0.9268,0.8651,0.9109,0.8616,0.8651,"Yuba County, CA",Q4: Most vulnerable,TRUE,0.9563999999999999
08001,CO,"Adams County, CO",172122,0.858664203,0.029403563,0.111932234,0.581,0.597,520149,0.7264,0.6825,0.6758,0.8832,0.545,"Adams County, CO",Q3,FALSE,0.6617
08003,CO,"Alamosa County, CO",11080,0.026714801,0.491155235,0.482129964,0.296,0.339,16460,0.8253,0.5721,0.7658,0.889,0.9411,"Alamosa County, CO",Q4: Most vulnerable,FALSE,0.5821500000000001
08005,CO,"Arapahoe County, CO",192251,0.730539763,0.136555857,0.13290438,0.726,0.729,654453,0.4661,0.4101,0.4038,0.8031,0.4117,"Arapahoe County, CO",Q2,FALSE,0.59755
08007,CO,"Archuleta County, CO",12497,0.002880691,0.11674802,0.880371289,0.871,0.908,13509,0.3484,0.5237,0.1473,0.5969,0.2304,"Archuleta County, CO",Q2,FALSE,0.6282
08009,CO,"Baca County, CO",5764,0.009541985,0.392435808,0.598022207,0.866,0.863,3496,0.5472,0.5463,0.4566,0.4839,0.5832,"Baca County, CO",Q3,FALSE,0.7051000000000001
08011,CO,"Bent County, CO",4665,0.028081458,0.441586281,0.530332262,0.812,0.81,5561,0.8804,0.8937,0.2692,0.8377,0.9838,"Bent County, CO",Q4: Most vulnerable,TRUE,0.8452
08013,CO,"Boulder County, CO",119558,0.474639924,0.258393416,0.266966661,0.957,0.972,328658,0.209,0.2202,0.0169,0.5892,0.5962,"Boulder County, CO",Q1: Least vulnerable,FALSE,0.5905
08014,CO,"Broomfield County, CO",23098,0.88033596,0.029223309,0.090440731,0.691,0.684,73946,0.0436,0.0353,0.0557,0.6128,0.1088,"Broomfield County, CO",Q1: Least vulnerable,FALSE,0.3638
08015,CO,"Chaffee County, CO",16755,2.38735e-4,0.436168308,0.563592957,0.591,0.71,19564,0.6096,0.5657,0.693,0.4378,0.5915,"Chaffee County, CO",Q3,FALSE,0.6597999999999999
08017,CO,"Cheyenne County, CO",3162,0.021505376,0.389310563,0.589184061,0.482,0.496,1726,0.0837,0.0843,0.4197,0.5294,0.0334,"Cheyenne County, CO",Q1: Least vulnerable,FALSE,0.28985
08019,CO,"Clear Creek County, CO",6236,3.20718e-4,0.281911482,0.7177678,0.915,0.952,9403,0.1394,0.3245,0.0356,0.4018,0.1677,"Clear Creek County, CO",Q1: Least vulnerable,FALSE,0.5457
08021,CO,"Conejos County, CO",8186,0.183972636,0.232225751,0.583801613,0.433,0.527,7553,0.8377,0.8062,0.8311,0.8931,0.608,"Conejos County, CO",Q4: Most vulnerable,FALSE,0.68235
08023,CO,"Costilla County, CO",4796,0.005629691,0.228106756,0.766263553,0.467,0.591,3534,0.8727,0.8511,0.9965,0.9462,0.2466,"Costilla County, CO",Q4: Most vulnerable,FALSE,0.73185
